image_t1,image_t2,label,class_t1,class_t2
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_18.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_18.jpg,1,HerbaceousVegetation,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_63.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_63.jpg,1,Forest,SeaLake
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_51.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_11.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_63.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_30.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_74.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_29.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_19.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_95.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_67.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_44.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_55.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_62.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_99.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_91.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_34.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_34.jpg,1,Pasture,Highway
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_85.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_32.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_89.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_11.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_96.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_96.jpg,1,PermanentCrop,Industrial
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_54.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_54.jpg,1,River,Pasture
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_74.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_74.jpg,1,Industrial,Pasture
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_27.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_27.jpg,1,Industrial,PermanentCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_33.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_33.jpg,1,Forest,HerbaceousVegetation
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_85.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_4.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_62.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_63.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_45.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_45.jpg,1,River,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_39.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_39.jpg,1,AnnualCrop,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_71.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_71.jpg,1,River,Highway
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_73.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_87.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_77.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_77.jpg,1,Pasture,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_11.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_11.jpg,1,AnnualCrop,PermanentCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_88.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_88.jpg,1,HerbaceousVegetation,SeaLake
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_95.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_95.jpg,1,Residential,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_22.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_71.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_65.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_65.jpg,1,Pasture,SeaLake
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_56.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_56.jpg,1,HerbaceousVegetation,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_44.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_44.jpg,1,Industrial,Pasture
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_30.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_30.jpg,1,PermanentCrop,Highway
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_26.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_26.jpg,1,Residential,River
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_100.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_42.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_53.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_78.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_50.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_50.jpg,1,AnnualCrop,Pasture
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_12.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_12.jpg,1,Highway,Residential
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_73.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_33.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_92.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_92.jpg,1,Pasture,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_97.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_97.jpg,1,Industrial,PermanentCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_94.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_10.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_71.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_71.jpg,1,HerbaceousVegetation,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_12.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_41.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_34.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_34.jpg,1,HerbaceousVegetation,Industrial
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_91.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_86.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_33.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_25.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_72.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_33.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_61.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_61.jpg,1,HerbaceousVegetation,SeaLake
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_73.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_73.jpg,1,HerbaceousVegetation,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_56.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_19.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_17.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_6.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_93.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_93.jpg,1,HerbaceousVegetation,Residential
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_85.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_54.jpg,0,AnnualCrop,AnnualCrop
